AtcoCode,PlateCode,CommonName,CommonNameGA,ShortCommonName,ShortCommonNameGA,Street,NptgLocalityRef,Easting,Northing,Latitude,Longitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,isActive
8510B558561,558561,Easkey,Iascaigh,Easkey,Iascaigh,R297,E0851002,537372,837917,54.2861954260487,-8.96184353091846,BCT,MKD,OTH,NW,851G000045,851,TRUE
8510B558591,558591,Templeboy,Teampall Baoith,Templeboy,Teampall Baoith,N59,E0851012,547225,833053,54.2436059296477,-8.8096821630449,BCT,MKD,OTH,W,851G000046,851,TRUE
8510B5576301,557631,Lissadell Barracks,Beairic Lissadell,Lissadell Barracks,Beairic Lissadell,Ballygilgan,E0851048,563236,845117,54.3534012091564,-8.56553857397209,BCT,CUS,OTH,NW,851G000047,851,TRUE
8510B588831,588831,Lissadel Barracks,Beairic Lissadell,Lissadel Barracks,Beairic Lissadell,Ballygilgan,E0851048,563247,845124,54.3534648966192,-8.56537023414183,BCT,CUS,OTH,SE,851G000047,851,TRUE
8510B555701,555701,Moneygold Po,,,,N15,E0851055,567908,851487,54.4109511830774,-8.49435992209974,BCT,MKD,OTH,SW,851G000048,851,TRUE
8510B5560201,556021,Rinn,An Roinn,Rinn,An Roinn,R290,E0851063,567907,826630,54.187607066805,-8.49170681961947,BCT,MKD,OTH,N,851G000049,851,TRUE
8510B556271,556271,Rinn,An Roinn,Rinn,An Roinn,R290,E0851063,567897,826630,54.1876064413688,-8.4918600264843,BCT,MKD,OTH,S,851G000049,851,TRUE
8510B558191,558191,Ballisodare,Baile Easa Dara,Ballisodare,Baile Easa Dara,N59,E0851034,566852,829197,54.2106052409323,-8.5081530130603,BCT,MKD,OTH,NE,851G000050,851,TRUE
8510B558181,558181,Ballisodare,Baile Easa Dara,Ballisodare,Baile Easa Dara,N59,E0851034,566845,829183,54.2104789946056,-8.50825877285784,BCT,MKD,OTH,NE,851G000050,851,TRUE
8510B5555901,555591,Strandhill,An Leathros,Strandhill,An Leathros,N/A,E0851044,560528,835890,54.2702945581583,-8.60597386248262,BCT,MKD,OTH,W,851G000051,851,TRUE
8510B556451,556451,Ox Mountains Cross,Cr Shliabh Gamh,Ox Mountains Cross,Cr Shliabh Gamh,Moymlough,E0851753,561196,825906,54.1806382587119,-8.59442922624207,BCT,MKD,OTH,NE,851G000053,851,TRUE
8510B557621,557621,Lissadell House,Teach Lissadell,Lissadell House,Teach Lissadell,Lissadell,E0851052,563959,844148,54.3447463445806,-8.55430010974401,BCT,MKD,OTH,NW,851G000054,851,TRUE
8510B588841,588841,Lissadell,Lios an Daill,Lissadell,Lios an Daill,Lissadell,E0851052,563964,844173,54.3449713227415,-8.55422623713909,BCT,CUS,OTH,SE,851G000054,851,TRUE
8510B556201,556201,Dromcashel,Droim Caisil,Dromcashel,Droim Caisil,R286,E0851064,574193,835821,54.2705462939742,-8.39618995277741,BCT,MKD,OTH,NE,851G000055,851,TRUE
8510B5564401,556441,Coolaney,Cúil Áine,Coolaney,Cúil Áine,Coolaney,E0851046,560731,825241,54.1746277556194,-8.60146531175952,BCT,MKD,OTH,NE,851G000056,851,TRUE
8510B553891,553891,Ballymote,Baile an Mhóta,Ballymote,Baile an Mhóta,,E0851014,566308,815529,54.0877580074775,-8.51496567204087,BCT,MKD,OTH,N,851G000061,851,TRUE
8510B559151,559151,Sooey Cemetery,Shúmhaí,Sooey Cemetery,Reilig Shúmhaí,R284,E0851041,575338,823517,54.1600461540974,-8.37760245173659,BCT,MKD,OTH,NW,851G000062,851,TRUE
8510B559131,559131,Geevagh,An Ghaobhach,Geevagh,An Ghaobhach,R284,E0851059,583609,816715,54.0992561863796,-8.25059687003159,BCT,MKD,OTH,NW,851G000064,851,TRUE
8510B559141,559141,Conways Cross,Crois Conway,Conways Cross,Crois Conway,R284,E0851040,580225,820130,54.1298233027436,-8.30255643106136,BCT,MKD,OTH,SE,851G000065,851,TRUE
8510B5587001,558701,Sligo Garda Station,,,,,E0851011,569274,835760,54.2697264446443,-8.4716977466253,BCT,MKD,OTH,N,851G000066,851,TRUE
8510B5587101,558711,Dromard,An Droim Ard,Dromard,An Droim Ard,N59,E0851037,555777,832418,54.2387103240259,-8.67839362065339,BCT,CUS,OTH,W,851G000067,851,TRUE
8510B5586401,558641,Belladrihid,Béal an Droichid,Belladrihid,Béal an Droichid,R292,E0851034,567328,830150,54.2191987556845,-8.5009599464391,BCT,MKD,OTH,N,851G000068,851,TRUE
8510B558801,558801,Carrignagat,Carraig na gCat,Carrignagat,Carraig na gCat,R290,E0851063,567321,828256,54.2021801905402,-8.50086134829182,BCT,MKD,OTH,SE,851G000073,851,TRUE
8510B558721,558721,Dunowla Cross,Cr Dhún Abhla,Dunowla Cross,Cr Dhún Abhla,N59,E0851012,546048,833174,54.2445704372816,-8.82775957964563,BCT,MKD,OTH,W,851G000074,851,TRUE
8510B558001,558001,Corballa,An Corrbhaile,Corballa,An Corrbhaile,N59,E0851029,530612,825061,54.1698239607796,-9.06267412402645,BCT,MKD,OTH,NE,851G000076,851,TRUE
8510B5523501,552351,Sligo Retail Park,PM na Shligigh,Sligo Retail Park,PM na Shligigh,N/A,E0851011,569079,833667,54.2509085901734,-8.47447525264766,BCT,CUS,OTH,NW,851G000077,851,TRUE
8510B5523502,552352,Sligo Park Hotel,Óstán Sligo Park,Sligo Park Hotel,Óstán Sligo Park ,N/A,E0851011,569079,833667,54.2509085901734,-8.47447525264766,BCT,CUS,OTH,N,851G000077,851,TRUE
8510B5523601,552361,Mail Coach Rd,Br an Chóiste Poist,Mail Coach Rd,Br an Chóiste Poist,St Brigids Place,E0851011,569269,835327,54.2658355386747,-8.47173007667576,BCT,MKD,OTH,NW,851G000078,851,TRUE
8510B5522101,552211,Rosses Point,An Ros,Rosses Point,An Ros,R291,E0851050,564426,839800,54.3057121548392,-8.54659993017799,BCT,MKD,OTH,W,851G000080,851,TRUE
8510B554901,554901,Rosses Point,An Ros,Rosses Point,An Ros,R291,E0851050,564351,839825,54.3059315548176,-8.54775524076602,BCT,MKD,OTH,E,851G000080,851,TRUE
8510B5520001,552001,Curry,Na Curraigh,Curry,Na Curraigh,N17,E0851025,549319,806033,54.0010445503819,-8.77302736136697,BCT,MKD,OTH,N,851G000082,851,TRUE
8510B5209901,520991,John Street,Sráid Eoin,John Street,Sráid Eoin,John Street,E0851011,568935,835834,54.2703708817307,-8.47690946609333,BCT,MKD,OTH,W,851G000085,851,TRUE
8510B521171,521171,Classibawn Drive,Cde na Claisí Báine,Classibawn Drive,Cde na Claisí Báine,Classibawn Drive,E0851011,568629,836978,54.2806312896379,-8.48172686641219,BCT,MKD,OTH,N,851G000086,851,TRUE
8510B524863,524863,Ash Lane,Lána na Fuinseoige,Ash Lane,Lána na Fuinseoige,,E0851011,569951,836578,54.2771165750852,-8.46138708414344,BCT,MKD,OTH,N,851G000087,851,TRUE
8510B5248601,524861,Ash Lane,Lána na Fuinseoige,Ash Lane,Lána na Fuinseoige,,E0851011,570026,836476,54.276204481465,-8.46022532557866,BCT,MKD,OTH,E,851G000087,851,TRUE
8510B5209701,520971,Cairns Road,Bóthar na gCarn,Cairns Road,Bóthar na gCarn,N/A,E0851011,569659,834144,54.2552292580485,-8.46562389721334,BCT,MKD,OTH,N,851G000088,851,TRUE
8510B5329001,532901,Gurteen,Goirtín,Gurteen,Goirtín,,E0851018,565729,805329,53.9960676933093,-8.52266384900798,BCT,CUS,OTH,NW,851G000090,851,TRUE
8510B550201,550201,Ballinacarrow,Baile na Cora,Ballinacarrow,Baile na Cora,N17,E0851038,563334,820683,54.1338653472728,-8.56104441898817,BCT,MKD,OTH,NE,851G000091,851,TRUE
8510PB002825,,Ballinacarrow,Baile na Cora,Ballinacarrow,Baile na Cora,,E0851038,563348,820706,54.1340730074096,-8.56083300110006,BCT,MKD,OTH,NE,851G000091,851,TRUE
8510B5311201,531121,Carraroe Cross,Cs an Cheathrú Rua,Carraroe Cross,Cs an Cheathrú Rua,Tullynagracken South,E0851011,568961,832857,54.2436233920021,-8.47620203097281,BCT,MKD,OTH,N,851G000093,851,TRUE
8510B555221,555221,Dromore West,An Droim Mór Thiar,Dromore West,An Droim Mór Thiar,N59,E0851001,542962,833744,54.2493572263493,-8.87520905341056,BCT,MKD,OTH,W,851G000097,851,TRUE
8510B5552301,555231,Wolfe Tone Square,Cearnóg Wolfe Tone,Wolfe Tone Square,Cearnóg Wolfe Tone,,E0851013,552227,811912,54.0541454020849,-8.72960037337256,BCT,MKD,OTH,NE,851G000098,851,TRUE
8510B555232,555232,Wolfe Tone Square,Cearnóg Wolfe Tone,Wolfe Tone Square,Cearnóg Wolfe Tone,,E0851013,552209,811901,54.0540448979623,-8.72987351649137,BCT,MKD,OTH,SW,851G000098,851,TRUE
8510B588871,588871,Tullyhill Junction,Acl Tullyhill,Tullyhill Junction,Acl Tullyhill,N15,E0851051,569170,839814,54.306146189895,-8.47371206157974,BCT,CUS,OTH,NE,851G000099,851,TRUE
8510B5555601,555561,Tullyhill Junction,Acl Tullyhill,Tullyhill Junction,Acl Tullyhill,N15,E0851051,569173,839818,54.3061823115783,-8.47366638008369,BCT,CUS,OTH,SE,851G000099,851,TRUE
8510B5555801,555581,Carney,Beár Bradys,Carney,Beár Bradys,Urlar,E0851052,565698,843280,54.337067189376,-8.52745623211654,BCT,CUS,OTH,NE,851G000100,851,TRUE
8510B588861,588861,Carney,Beár Bradys,Carney,Beár Bradys,Urlar,E0851052,565691,843322,54.3374440910802,-8.52756869626264,BCT,MKD,OTH,NE,851G000100,851,TRUE
8510B5555301,555531,St Columbanus Ch,Séipéal N Columbanus,St Columbanus Ch,Séipéal N Columbanus,N/A,E0851050,563948,840091,54.3082933064702,-8.55397920552717,BCT,MKD,OTH,E,851G000101,851,TRUE
8510B5547501,554751,First Sea Road,Céad Bhóthar na Mara,First Sea Road,Céad Bhóthar na Mara,First Sea Road,E0851011,567162,836291,54.2743663919232,-8.50417752089035,BCT,MKD,OTH,N,851G000105,851,TRUE
8510B5543101,554311,Knappagh Road,Cr na Cnapaí,Knappagh Road,Cr na Cnapaí,,E0851043,568583,835944,54.2713377627624,-8.48232469481701,BCT,MKD,OTH,W,851G000106,851,TRUE
8510B5543202,554322,O'Connell Street Sligo,,,,O'connell Street,E0851011,569049,835862,54.2706293767419,-8.4751623001739,BCT,MKD,OTH,N,851G000107,851,TRUE
8510B554321,554321,O'Connell Street,Sd Uí Chonaill,O'Connell Street,Sd Uí Chonaill,O'connell Street,E0851011,569047,835880,54.2707909897802,-8.4751948636434,BCT,MKD,OTH,N,851G000107,851,TRUE
8510B5550901,555091,Drumcliffe,Droimh Chliabh,Drumcliffe,Droimh Chliabh,N15,E0851051,567714,842120,54.3267759727351,-8.49633233036355,BCT,MKD,OTH,SE,851G000108,851,TRUE
8510B5550902,555092,Drumcliffe,,,,N15,E0851051,567519,842181,54.3273116969669,-8.49933657655814,BCT,MKD,OTH,NW,851G000108,851,TRUE
8510B555131,555131,Grange,An Ghráinseach,Grange,An Ghráinseach,N15,E0851054,566008,849511,54.3930735685696,-8.52340098399301,BCT,MKD,OTH,NW,851G000109,851,TRUE
851000008,,Grange,An Ghráinseach,Grange,An Ghráinseach,,E0851054,566017,849519,54.393146048893,-8.52326332509797,BCT,CUS,OTH,NE,851G000109,851,TRUE
8510B5550804,555084,Sligo Station,Stáisiún Shligigh,Sligo Station,Stáisiún Shligigh,Lord Edward Street,E0851011,568617,835986,54.2717172283647,-8.4818071370709,BCT,MKD,OTH,E,851G000110,851,TRUE
8510B5550803,555083,Sligo Station,Stáisiún Shligigh,Sligo Station,Stáisiún Shligigh,Lord Edward Street,E0851011,568617,835986,54.2717172283647,-8.4818071370709,BCT,MKD,OTH,E,851G000110,851,TRUE
8510B5550801,555081,Sligo Bus Station,Stn Bus na Shligigh,Sligo Bus Station,Stn Bus na Shligigh,Lord Edward Street,E0851011,568616,835985,54.2717081818113,-8.4818223841532,BCT,MKD,OTH,E,851G000110,851,TRUE
8510B1408901,140891,Cliffoney,Cliafuine,Cliffoney,Cliafuine,N15,E0851055,570476,853578,54.4298942938264,-8.45501075219614,BCT,MKD,OTH,SW,851G000111,851,TRUE
8510B1408902,140892,Cliffoney,,,,N15,E0851055,570439,853573,54.4298472199205,-8.45558046139048,BCT,MKD,OTH,NE,851G000111,851,TRUE
8510BB556291,556291,Castlebaldwin,BÁ na gCarraigíní,Castlebaldwin,BÁ na gCarraigíní,,E0851023,575426,814503,54.0790544761818,-8.37552220194357,BCT,MKD,OTH,SE,851G000112,851,TRUE
8510B178231,178231,Castlebaldwin,BÁ na gCarraigíní,Castlebaldwin,BÁ na gCarraigíní,,E0851023,575434,814485,54.0788931163679,-8.37539849514041,BCT,MKD,OTH,NW,851G000112,851,TRUE
8510B212291,212291,Hazelwood,Hazelwood,Hazelwood,Hazelwood,Hazelwood Road,E0851811,572790,835719,54.2695571053318,-8.41771897257566,BCT,CUS,OTH,W,851G000115,851,TRUE
8510B178521,178521,Ballinafad,Béal an Átha Fada,Ballinafad,Béal an Átha Fada,,E0851016,577844,808687,54.0269032771314,-8.33814818071529,BCT,MKD,OTH,N,851G000118,851,TRUE
8510B1785202,178522,Ballinafad,,,,,E0851016,577855,808689,54.026921720608,-8.33798044601689,BCT,MKD,OTH,S,851G000118,851,TRUE
8510B5595902,559592,Markievicz Road,Br Markievicz,Markievicz Road,Br Markievicz,,E0851011,569124,836072,54.2725208051772,-8.47403259032379,BCT,MKD,OTH,N,851G000121,851,TRUE
8510B5595901,559591,Markievicz Road,Bóthar Markievicz,Markievicz Road,Bóthar Markievicz,,E0851011,569124,836072,54.2725208051772,-8.47403259032379,BCT,MKD,OTH,N,851G000121,851,TRUE
851000014,,Tubbercurry Bypass,SB Thobar an Choire,Tubbercurry Bypass,SB Thobar an Choire,,E0851013,552001,811839,54.0534685035604,-8.73304003981498,BCT,CUS,OTH,N,851G000122,851,TRUE
851000016,,Hawthorn Court,Cúirt na Sceiche,Hawthorn Court,Cúirt na Sceiche,,E0851063,568281,826002,54.181987525686,-8.48591070967941,BCT,CUS,OTH,N,851G000123,851,TRUE
851000036,,Hawthorn Court,,,,,E0851063,568297,826004,54.182006484802,-8.48566582229689,BCT,CUS,OTH,N,851G000123,851,TRUE
8510B5533901,553391,Bunninadden,Bun an Fheadáin,Bunninadden,Bun an Fheadáin,,E0851021,560406,811656,54.052537950103,-8.60466385364919,BCT,CUS,OTH,N,851G000131,851,TRUE
8510B554641,554641,Keash,An Chéis,Keash,An Chéis,,E0851772,570815,810800,54.0455403501824,-8.44562568749785,BCT,CUS,OTH,SE,851G000132,851,TRUE
8510B5546601,554661,Keash,An Chéis,Keash,An Chéis,,E0851772,570814,810763,54.0452078264331,-8.44563739907566,BCT,MKD,OTH,NW,851G000132,851,TRUE
851000030,,Ballyconnell,,,,,E0851168,558891,846030,54.361272730464,-8.63249919058794,BCT,MKD,OTH,N,851G000133,851,TRUE
8510B554231,554231,Culfadda,Coill Fhada,Culfadda,Coill Fhada,,E0851019,568591,808851,54.027896862525,-8.47938114419112,BCT,MKD,OTH,S,851G000134,851,TRUE
8510B5542101,554211,Culfadda,Coill Fhada,Culfadda,Coill Fhada,,E0851019,568592,808848,54.0278699666205,-8.47936557221491,BCT,CUS,OTH,N,851G000134,851,TRUE
8510B5564001,556401,Cloonacol,Cluain na Cúile,Cloonacol,Cluain na Cúile,,E0851062,549158,817159,54.1009962580089,-8.7773466247077,BCT,CUS,OTH,N,851G000139,851,TRUE
851000042,,Ballyscannell,,,,,E0851200,562352,848234,54.381342754366,-8.57953050950311,BCT,MKD,OTH,N,851G000141,851,TRUE
8510B556151,556151,Tourlestrane,Tuar Loistreáin,Tourlestrane,Tuar Loistreáin,,E0851026,544791,810239,54.0383712540515,-8.8428477990794,BCT,MKD,OTH,NW,851G000151,851,TRUE
851000074,,Leekfield,,,,,E0851887,553317,833210,54.2456080662745,-8.71625080303769,BCT,MKD,OTH,N,851G000157,851,TRUE
851000075,,Leekfield,,,,,E0851887,553311,833234,54.2458231561318,-8.71634658825796,BCT,MKD,OTH,N,851G000157,851,TRUE
851000001,,Markievicz Road,Bóthar Markievicz,Markievicz Road,Bóthar Markievicz,,E0851011,569127,836102,54.2727905428878,-8.47398962685438,BCT,CUS,OTH,N,,851,TRUE
851000009,,Wine Street,Sráid an Fhíona,Wine Street,Sráid an Fhíona,,E0851011,568928,835955,54.2714576684233,-8.47702948063137,BCT,CUS,OTH,N,,851,TRUE
8510B5518501,551851,Cemetery Road,Bothar Reilig,Cemetery Road,Bothar Reilig,,E0851532,569751,834772,54.260877443547,-8.46427546810802,BCT,MKD,OTH,SW,,851,TRUE
8510B5563001,556301,Drumfin,Droim Fionn,Drumfin,Droim Fionn,,E0851039,570736,820833,54.1356876901063,-8.44780163568008,BCT,CUS,OTH,N,,851,TRUE
8510B5521201,552121,Hollymount,Cnocán an Chuilinn,Hollymount,Cnocán an Chuilinn,,E0851011,569044,837063,54.2814203181712,-8.47536324484487,BCT,MKD,OTH,N,,851,TRUE
8510B5531401,553141,Gurteen,Goirtín,Gurteen,Goirtín,,E0851018,565731,805309,53.9958881144999,-8.52263109785031,BCT,CUS,OTH,N,,851,TRUE
8510B555921,555921,Riverstown,B Idir Dhá Abhainn,Riverstown,B Idir Dhá Abhainn,,E0851009,574129,820164,54.129858287103,-8.39582564413439,BCT,MKD,OTH,N,,851,TRUE
8510B558131,558131,Culleens,An Coillín,Culleens,An Coillín,,E0851559,535548,829940,54.2143016325917,-8.98813741772196,BCT,MKD,OTH,N,,851,TRUE
8510B559551,559551,Tullylinn Cross,Crois Tullyinn,Tullylinn Cross,Crois Tullyinn,,E0851380,533624,827990,54.1965369505565,-9.01719942387664,BCT,MKD,OTH,N,,851,TRUE
8510B558111,558111,Owenbeg,An Abhainn Bheag,Owenbeg,An Abhainn Bheag,,E0851031,538269,831725,54.2306735740205,-8.9467940605895,BCT,MKD,OTH,N,,851,TRUE
8510B558121,558121,Carrigeen,An Carraigín,Carrigeen,An Carraigín,,E0851031,540060,833359,54.2455667569934,-8.91965511530289,BCT,MKD,OTH,N,,851,TRUE
8510B558101,558101,Culleens,An Coillín,Culleens,An Coillín,,E0851030,535550,829941,54.2143108682791,-8.9881069744962,BCT,MKD,OTH,N,,851,TRUE
8510B588551,588551,Stokane Cross,Croise na Stuacáin,Stokane Cross,Croise na Stuacáin,,E0851064,531823,826395,54.1819710522425,-9.04443308912498,BCT,MKD,OTH,N,,851,TRUE
8510B5554801,555481,St Columbanus Ch,Séipéal N Columbanus,St Columbanus Ch,Séipéal N Columbanus,,E0851750,563951,840078,54.3081767124039,-8.55393154108987,BCT,CUS,OTH,W,,851,TRUE
8510B5585701,558571,Killeenduff,An Cillín Dubh,Killeenduff,An Cillín Dubh,,E0851183,539854,836575,54.2744363775115,-8.92346077839279,BCT,CUS,OTH,N,,851,TRUE
8510B558551,558551,Finned Bridge,Droichead Fhinnide,Finned Bridge,Droichead Fhinnide,,E0851064,534914,837949,54.2861759820954,-8.99959432463513,BCT,MKD,OTH,N,,851,TRUE
8510B5587401,558741,Kilglass Church,Eaglais Chill Ghlas,Kilglass Church,Eaglais Chill Ghlas,,E0851006,530793,831857,54.2309043113589,-9.06146642856035,BCT,CUS,OTH,SW,,851,TRUE
8510B558511,558511,Howleys Cross,Crois Howleys,Howleys Cross,Crois Howleys,,E0851261,528083,825258,54.1712458907355,-9.10144489439587,BCT,MKD,OTH,SW,,851,TRUE
8510B5584201,558421,Markievicz Road,Br Markievicz,Markievicz Road,Br Markievicz,,E0851011,569119,836084,54.2726283260718,-8.47411058891219,BCT,MKD,OTH,N,,851,TRUE
8510B559081,559081,Parkes Castle,Caisleán Parke,Parkes Castle,Caisleán Parke,,E0851145,578255,835155,54.2647507852951,-8.33378291855876,BCT,MKD,OTH,N,,851,TRUE
8510B559891,559891,Glencar Cross,Ghleann an Chairthe,Glencar Cross,Ghleann an Chairthe,,E0851064,572412,841616,54.3225228776835,-8.42406582050242,BCT,MKD,OTH,SW,,851,TRUE
8510B559681,559681,Calry,Calraí,Calry,Calraí,,E0851060,574156,837243,54.2833215343424,-8.39688072764452,BCT,MKD,OTH,W,,851,TRUE
8510B533001,533001,Knockbeg Road,Br an Chnoc Beag,Knockbeg Road,Br an Chnoc Beag,,E0851063,567677,826094,54.1827764980546,-8.49517302384336,BCT,MKD,OTH,N,,851,TRUE
8510B554201,554201,Killavil,Cill Fhábhail,Killavil,Cill Fhábhail,,E0851064,563596,809978,54.0376953989384,-8.55574888079889,BCT,MKD,OTH,N,,851,TRUE
8510B554671,554671,Cloonkeevy,Cluain Ciabhaigh,Cloonkeevy,Cluain Ciabhaigh,,E0851064,563049,814931,54.0821612716085,-8.56470237508914,BCT,MKD,OTH,N,,851,TRUE
8510B5209601,520961,Carroll Drive,Céide Uí Chearúill,Carroll Drive,Céide Uí Chearúill,,E0851011,569719,835230,54.2649907953047,-8.46481288988902,BCT,MKD,OTH,S,,851,TRUE
8510B555291,555291,Sligo Hospital,Ospidéal Shligigh,Sligo Hospital,Ospidéal Shligigh,,E0851011,569721,836147,54.2732303782038,-8.46487489895925,BCT,MKD,OTH,E,,851,TRUE
8510B558781,558781,Sligo Hospital,Ospidéal Shligigh,Sligo Hospital,Ospidéal Shligigh,,E0851011,569798,836153,54.2732888410159,-8.46369336246762,BCT,MKD,OTH,W,,851,TRUE
8510B552161,552161,Sligo Park Hotel,Óstán Sligo Park,Sligo Park Hotel,Óstán Sligo Park,,E0851011,569223,834074,54.2545742646153,-8.47230747317068,BCT,MKD,OTH,N,,851,TRUE
8510B5519701,551971,Crozon Park,Páirc Crozon,Crozon Park,Páirc Crozon,,E0851011,569089,834874,54.2617543862687,-8.47444628753266,BCT,MKD,OTH,W,,851,TRUE
8510B551801,551801,Caltragh Road,Br na Cealtraí,Caltragh Road,Br na Cealtraí,,E0851011,569078,835148,54.2642156764799,-8.47464339661063,BCT,MKD,OTH,N,,851,TRUE
8510B5518401,551841,New Circular Road,An Cuarbhóthar Nua,New Circular Road,An Cuarbhóthar Nua,,E0851011,569390,834763,54.2607751142896,-8.46981513674012,BCT,MKD,OTH,W,,851,TRUE
8510B552151,552151,CLVRR,,,,,E0851011,570406,835391,54.2664776108191,-8.45428372679445,BCT,MKD,OTH,N,,851,TRUE
8510B5521401,552141,Martin Savage Terrace,Mháirtín Sabhaois,Martin Savage Terrace,Mháirtín Sabhaois,,E0851011,570162,835629,54.2686019314317,-8.45805283427927,BCT,MKD,OTH,N,,851,TRUE
8510B551901,551901,Cranmore Road,Br an Chrainn Mhóir,Cranmore Road,Br an Chrainn Mhóir,,E0851011,569909,835550,54.2678772815094,-8.46192864359331,BCT,MKD,OTH,N,,851,TRUE
8510B5519101,551911,Devins Drive,Céide Uí Dhaimhín,Devins Drive,Céide Uí Dhaimhín,,E0851011,569830,835522,54.267621042963,-8.46313851293006,BCT,MKD,OTH,N,,851,TRUE
8510B5519401,551941,Saint Anne's Church,Eaglais San Anna,Saint Anne's Church,Eaglais San Anna,,E0851011,569581,835698,54.2691877033838,-8.46697863743425,BCT,MKD,OTH,SW,,851,TRUE
8510B551942,551942,Saint Anne's Church,Eaglais San Anna,Saint Anne's Church,Eaglais San Anna,,E0851011,569584,835693,54.2691429555394,-8.46693207670796,BCT,MKD,OTH,N,,851,TRUE
8510B5520201,552021,High Street,An tSráid Ard,High Street,An tSráid Ard,,E0851011,569166,835696,54.2691448932121,-8.47334908361946,BCT,MKD,OTH,N,,851,TRUE
8510B5520701,552071,Clarion Road,Br an Ghalltrumpa,Clarion Road,Br an Ghalltrumpa,,E0511182,570106,836848,54.2795516696931,-8.4590341877138,BCT,MKD,OTH,W,,851,TRUE
8510B5521001,552101,Avondale,Avondale,Avondale,Avondale,,E0851011,569453,837267,54.2832778933795,-8.46910366049199,BCT,MKD,OTH,N,,851,TRUE
8510B5521101,552111,Rathbraughan,Ráth Bracháin,Rathbraughan,Ráth Bracháin,,E0851011,569596,837558,54.2859011119473,-8.46693729056548,BCT,MKD,OTH,N,,851,TRUE
8510B5521301,552131,Carton Village,Srbhl an Chartúin,Carton Village,Srbhl an Chartúin,,E0851011,568937,837202,54.2826627741212,-8.47702071200047,BCT,CUS,OTH,SW,,851,TRUE
8510B5249601,524961,St John's Hospital,Ospidéal St John's,St John's Hospital,Ospidéal St John's,,E0851011,569381,836892,54.2799041325415,-8.4701709406672,BCT,MKD,OTH,S,,851,TRUE
8510B5584701,558471,Clarion Road,Br an Ghalltrumpa,Clarion Road,Br an Ghalltrumpa,,E0511182,570085,836879,54.2798289840543,-8.45935973794705,BCT,MKD,OTH,E,,851,TRUE
8510B5561001,556101,Aclare,Áth an Chláir,Aclare,Áth an Chláir,,E0851004,541075,810052,54.03628015267,-8.89953433533115,BCT,CUS,OTH,N,,851,TRUE
8510B556231,556231,Aclare,Áth an Chláir,Aclare,Áth an Chláir,,E0851004,541137,810065,54.0364040303217,-8.89859050641915,BCT,MKD,OTH,N,,851,TRUE
8510B556191,556191,Tourlestrane,Tuar Loistreáin,Tourlestrane,Tuar Loistreáin,,E0851026,544785,810238,54.0383616271721,-8.84293920530678,BCT,MKD,OTH,N,,851,TRUE
8510B556661,556661,Mullarkeys Cross,Crois Mullarkey,Mullarkeys Cross,Crois Mullarkey,,E0851064,543072,813180,54.0646088534435,-8.8696392729271,BCT,MKD,OTH,N,,851,TRUE
8510B556411,556411,Henrys Cross,Crois Anraí,Henrys Cross,Crois Anraí,,E0851062,551672,819787,54.1248510211008,-8.73933259897686,BCT,MKD,OTH,N,,851,TRUE
